"","Kecamatan","Kab.Kota","Provinsi","Kelas.RusakPerc","Lab.RusakPerc","UKS.RusakPerc","Perpus.RusakPerc","Toilet.RusakPerc"
"362","Kec. Junrejo ","Batu","Jawa Tengah",0,0,0,0,0
"363","Kec. Bumiaji ","Batu","Jawa Tengah",0,0,0,0,0
"364","Kec. Bangilan ","Tuban","Jawa Timur",0,0,0,0,0
"365","Kec. Montong ","Tuban","Jawa Timur",0,0,0,0,0
"366","Kec. Widang ","Tuban","Jawa Timur",0,0,0,0,0
"367","Kec. Semanding ","Tuban","Jawa Timur",0,0,0,0,0
"368","Kec. Jenu ","Tuban","Jawa Timur",0,0,0,0,0
"369","Kec. Kerek ","Tuban","Jawa Timur",0,0,0,0,0
"370","Kec. Jatirogo ","Tuban","Jawa Timur",0,0,0,0,0
"371","Kec. Pace ","Nganjuk","Jawa Timur",0,0,0,0,0
"372","Kec. Patianrowo ","Nganjuk","Jawa Timur",0,0,0,0,0
"373","Kec. Rejoso ","Nganjuk","Jawa Timur",0,0,0,0,0
"374","Kec. Lengkong ","Nganjuk","Jawa Timur",0,0,0,0,0
"375","Kec. Puger ","Jember","Jawa Tengah",0,0,0,0,0
"376","Kec. Tempurejo ","Jember","Jawa Tengah",0,0,0,0,0
"377","Kec. Silo ","Jember","Jawa Tengah",0,0,0,0,0
"378","Kec. Mumbulsari ","Jember","Jawa Tengah",0,0,0,0,0
"379","Kec. Jenggawah ","Jember","Jawa Tengah",0,0,0,0,0
"380","Kec. Semboro ","Jember","Jawa Tengah",0,0,0,0,0
"381","Kec. Sumberbaru ","Jember","Jawa Tengah",0,0,0,0,0
"382","Kec. Bangsalsari ","Jember","Jawa Tengah",0,0,0,0,0
"383","Kec. Pakusari ","Jember","Jawa Tengah",0,0,0,0,0
"384","Kec. Jelbuk ","Jember","Jawa Tengah",0,0,0,0,0
"385","Kec. Pesanggaran ","Banyuwangi","Jawa Tengah",0,0,0,0,0
"386","Kec. Tegaldlimo ","Banyuwangi","Jawa Tengah",0,0,0,0,0
"387","Kec. Kalibaru ","Banyuwangi","Jawa Tengah",0,0,0,0,0
"388","Kec. Singojuruh ","Banyuwangi","Jawa Tengah",0,0,0,0,0
"389","Kec. Sempu ","Banyuwangi","Jawa Tengah",0,0,0,0,0
"390","Kec. Giri ","Banyuwangi","Jawa Tengah",0,0,0,0,0
"391","Kec. Kalipuro ","Banyuwangi","Jawa Tengah",0,0,0,0,0
"392","Kec. Tegalsari ","Banyuwangi","Jawa Tengah",0,0,0,0,0
"393","Kec. Punung ","Pacitan","Jawa Timur",0,0,0,0,0
"394","Kec. Pacitan ","Pacitan","Jawa Timur",0,0,0,0,0
"395","Kec. Nawangan ","Pacitan","Jawa Timur",0,0,0,0,0
"396","Kec. Sudimoro ","Pacitan","Jawa Timur",0,0,0,0,0
"397","Kec. Kras ","Kediri","Jawa Tengah",0,0,0,0,0
"398","Kec. Plosoklaten ","Kediri","Jawa Tengah",0,0,0,0,0
"399","Kec. Semen ","Kediri","Jawa Tengah",0,0,0,0,0
"400","Kec. Gurah ","Kediri","Jawa Tengah",0,0,0,0,0
"401","Kec. Papar ","Kediri","Jawa Tengah",0,0,0,0,0
"402","Kec. Purwoasri ","Kediri","Jawa Tengah",0,0,0,0,0
"403","Kec. Tempursari ","Lumajang","Jawa Tengah",0,0,0,0,0
"404","Kec. Pronojiwo ","Lumajang","Jawa Tengah",0,0,0,0,0
"405","Kec. Tempeh ","Lumajang","Jawa Tengah",0,0,0,0,0
"406","Kec. Tekung ","Lumajang","Jawa Tengah",0,0,0,0,0
"407","Kec. Senduro ","Lumajang","Jawa Tengah",0,0,0,0,0
"408","Kec. Jatiroto ","Lumajang","Jawa Tengah",0,0,0,0,0
"409","Kec. Randuagung ","Lumajang","Jawa Tengah",0,0,0,0,0
"410","Kec. Ranuyoso ","Lumajang","Jawa Tengah",0,0,0,0,0
"411","Kec. Grujugan ","Bondowoso","Jawa Tengah",0,0,0,0,0
"412","Kec. Pujer ","Bondowoso","Jawa Tengah",0,0,0,0,0
"413","Kec. Tlogosari ","Bondowoso","Jawa Tengah",0,0,0,0,0
"414","Kec. Tapen ","Bondowoso","Jawa Tengah",0,0,0,0,0
"415","Kec. Jambesari Darus Sholah ","Bondowoso","Jawa Tengah",0,0,0,0,0
"416","Kec. Besuki ","Situbondo","Jawa Timur",0,0,0,0,0
"417","Kec. Panarukan ","Situbondo","Jawa Timur",0,0,0,0,0
"418","Kec. Kapongan ","Situbondo","Jawa Timur",0,0,0,0,0
"419","Kec. Arjasa ","Situbondo","Jawa Timur",0,0,0,0,0
"420","Kec. Gondang ","Mojokerto","Jawa Timur",0,0,0,0,0
"421","Kec. Trawas ","Mojokerto","Jawa Timur",0,0,0,0,0
"422","Kec. Kutorejo ","Mojokerto","Jawa Timur",0,0,0,0,0
"423","Kec. Bangsal ","Mojokerto","Jawa Timur",0,0,0,0,0
"424","Kec. Dlanggu ","Mojokerto","Jawa Timur",0,0,0,0,0
"425","Kec. Trowulan ","Mojokerto","Jawa Timur",0,0,0,0,0
"426","Kec. Kemlagi ","Mojokerto","Jawa Timur",0,0,0,0,0
"427","Kec. Mojoanyar ","Mojokerto","Jawa Timur",0,0,0,0,0
"428","Kec. Sine ","Ngawi","Jawa Timur",0,0,0,0,0
"429","Kec. Geneng ","Ngawi","Jawa Timur",0,0,0,0,0
"430","Kec. Kwadungan ","Ngawi","Jawa Timur",0,0,0,0,0
"431","Kec. Parang ","Magetan","Jawa Timur",0,0,0,0,0
"432","Kec. Kawedanan ","Magetan","Jawa Timur",0,0,0,0,0
"433","Kec. Plaosan ","Magetan","Jawa Timur",0,0,0,0,0
"434","Kec. Sukomoro ","Magetan","Jawa Timur",0,0,0,0,0
"435","Kec. Barat ","Magetan","Jawa Timur",0,0,0,0,0
"436","Kec. Purwodadi ","Pasuruan","Jawa Timur",0,0,0,0,0
"437","Kec. Wonorejo ","Pasuruan","Jawa Timur",0,0,0,0,0
"438","Kec. Kraton ","Pasuruan","Jawa Timur",0,0,0,0,0
"439","Kec. Lekok ","Pasuruan","Jawa Timur",0,0,0,0,0
"440","Kec. Gubeng ","Surabaya","Jawa Timur",0,0,0,0,0
"441","Kec. Dukuh Pakis ","Surabaya","Jawa Timur",0,0,0,0,0
"442","Kec. Tegal Sari ","Surabaya","Jawa Timur",0,0,0,0,0
"443","Kec. Semampir ","Surabaya","Jawa Timur",0,0,0,0,0
"444","Kec. Bubutan ","Surabaya","Jawa Timur",0,0,0,0,0
"445","Kec. Asemrowo ","Surabaya","Jawa Timur",0,0,0,0,0
"446","Kec. Benowo ","Surabaya","Jawa Timur",0,0,0,0,0
"447","Kec. Sambi Kerep ","Surabaya","Jawa Timur",0,0,0,0,0
"448","Kec. Wringin Anom ","Gresik","Jawa Tengah",0,0,0,0,0
"449","Kec. Duduk Sampeyan ","Gresik","Jawa Tengah",0,0,0,0,0
"450","Kec. Panceng ","Gresik","Jawa Tengah",0,0,0,0,0
"451","Kec. Tambak ","Gresik","Jawa Tengah",0,0,0,0,0
"452","Kec. Sukorame ","Lamongan","Jawa Tengah",0,0,0,0,0
"453","Kec. Sambeng ","Lamongan","Jawa Tengah",0,0,0,0,0
"454","Kec. Mantup ","Lamongan","Jawa Tengah",0,0,0,0,0
"455","Kec. Kedungpring ","Lamongan","Jawa Tengah",0,0,0,0,0
"456","Kec. Deket ","Lamongan","Jawa Tengah",0,0,0,0,0
"457","Kec. Kalitengah ","Lamongan","Jawa Tengah",0,0,0,0,0
"458","Kec. Karang Geneng ","Lamongan","Jawa Tengah",0,0,0,0,0
"459","Kec. Wates ","Blitar","Jawa Tengah",0,0,0,0,0
"460","Kec. Sutojayan ","Blitar","Jawa Tengah",0,0,0,0,0
"461","Kec. Wlingi ","Blitar","Jawa Tengah",0,0,0,0,0
"462","Kec. Wonodadi ","Blitar","Jawa Tengah",0,0,0,0,0
"463","Kec. Besuki ","Tulungagung","Jawa Timur",0,0,0,0,0
"464","Kec. Pakel ","Tulungagung","Jawa Timur",0,0,0,0,0
"465","Kec. Boyolangu ","Tulungagung","Jawa Timur",0,0,0,0,0
"466","Kec. Gondang ","Tulungagung","Jawa Timur",0,0,0,0,0
"467","Kec. Sendang ","Tulungagung","Jawa Timur",0,0,0,0,0
"468","Kec. Sreseh ","Sampang","Jawa Timur",0,0,0,0,0
"469","Kec. Omben ","Sampang","Jawa Timur",0,0,0,0,0
"470","Kec. Tarik ","Sidoarjo","Jawa Timur",0,0,0,0,0
"471","Kec. Candi ","Sidoarjo","Jawa Timur",0,0,0,0,0
"472","Kec. Wonoayu ","Sidoarjo","Jawa Timur",0,0,0,0,0
"473","Kec. Buduran ","Sidoarjo","Jawa Timur",0,0,0,0,0
"474","Kec. Pilangkenceng ","Madiun","Jawa Tengah",0,0,0,0,0
"475","Kec. Sawang ","Aceh Utara","Maluku",0,0,0,0,0
"476","Kec. Nisam ","Aceh Utara","Maluku",0,0,0,0,0
"477","Kec. Baktiya ","Aceh Utara","Maluku",0,0,0,0,0
"478","Kec. Tanah Luas ","Aceh Utara","Maluku",0,0,0,0,0
"479","Kec. Samudera ","Aceh Utara","Maluku",0,0,0,0,0
"480","Kec. Simpang Keramat ","Aceh Utara","Maluku",0,0,0,0,0
"481","Kec. Nibong ","Aceh Utara","Maluku",0,0,0,0,0
"482","Kec. Geureudong Pase ","Aceh Utara","Maluku",0,0,0,0,0
"483","Kec. Banda Baro ","Aceh Utara","Maluku",0,0,0,0,0
"484","Kec. Kluet Utara ","Aceh Selatan","Maluku",0,0,0,0,0
"485","Kec. Samadua ","Aceh Selatan","Maluku",0,0,0,0,0
"486","Kec. Sawang ","Aceh Selatan","Maluku",0,0,0,0,0
"487","Kec. Pasie Raja ","Aceh Selatan","Maluku",0,0,0,0,0
"488","Kec. Kluet Timur ","Aceh Selatan","Maluku",0,0,0,0,0
"489","Kec. Labuhan Haji Barat ","Aceh Selatan","Maluku",0,0,0,0,0
"490","Kec. Trumon Tengah ","Aceh Selatan","Maluku",0,0,0,0,0
"491","Kec. Darul Hasanah ","Aceh Tenggara","Maluku",0,0,0,0,0
"492","Kec. Lawe Bulan ","Aceh Tenggara","Maluku",0,0,0,0,0
"493","Kec. Semadam ","Aceh Tenggara","Maluku",0,0,0,0,0
"494","Kec. Babul Rahmat ","Aceh Tenggara","Maluku",0,0,0,0,0
"495","Kec. Ketambe ","Aceh Tenggara","Maluku",0,0,0,0,0
"496","Kec. Lawe Sumur ","Aceh Tenggara","Maluku",0,0,0,0,0
"497","Kec. Penanggalan ","Subulussalam","Nanggroe Aceh Darussalam (NAD)",0,0,0,0,0
"498","Kec. Sultan Daulat ","Subulussalam","Nanggroe Aceh Darussalam (NAD)",0,0,0,0,0
"499","Kec. Mesjid Raya ","Aceh Besar","Maluku",0,0,0,0,0
"500","Kec. Peukan Bada ","Aceh Besar","Maluku",0,0,0,0,0
"501","Kec. Leupung ","Aceh Besar","Maluku",0,0,0,0,0
"502","Kec. Kuta Malaka ","Aceh Besar","Maluku",0,0,0,0,0
"503","Kec. Lembah Seulawah ","Aceh Besar","Maluku",0,0,0,0,0
"504","Kec. Simpang Tiga ","Aceh Besar","Maluku",0,0,0,0,0
"505","Kec. Blang Bintang ","Aceh Besar","Maluku",0,0,0,0,0
"506","Kec. Nurussalam ","Aceh Timur","Maluku",0,0,0,0,0
"507","Kec. Julok ","Aceh Timur","Maluku",0,0,0,0,0
"508","Kec. Sungai Raya ","Aceh Timur","Maluku",0,0,0,0,0
"509","Kec. Peureulak Barat ","Aceh Timur","Maluku",0,0,0,0,0
"510","Kec. Peudawa ","Aceh Timur","Maluku",0,0,0,0,0
"511","Kec. Madat ","Aceh Timur","Maluku",0,0,0,0,0
"512","Kec. Darul Ihsan ","Aceh Timur","Maluku",0,0,0,0,0
"513","Kec. Darul Falah ","Aceh Timur","Maluku",0,0,0,0,0
"514","Kec. Pandrah ","Bireuen","Maluku Utara",0,0,0,0,0
"515","Kec. Peudada ","Bireuen","Maluku Utara",0,0,0,0,0
"516","Kec. Juli ","Bireuen","Maluku Utara",0,0,0,0,0
"517","Kec. Jeumpa ","Bireuen","Maluku Utara",0,0,0,0,0
"518","Kec. Jangka ","Bireuen","Maluku Utara",0,0,0,0,0
"519","Kec. Ganda Pura ","Bireuen","Maluku Utara",0,0,0,0,0
"520","Kec. Peulimbang ","Bireuen","Maluku Utara",0,0,0,0,0
"521","Kec. Peusangan Selatan ","Bireuen","Maluku Utara",0,0,0,0,0
"522","Kec. Peusangan Siblah Krueng ","Bireuen","Maluku Utara",0,0,0,0,0
"523","Kec. Mutiara ","Pidie","Maluku Utara",0,0,0,0,0
"524","Kec. Sakti ","Pidie","Maluku Utara",0,0,0,0,0
"525","Kec. Mila ","Pidie","Maluku Utara",0,0,0,0,0
"526","Kec. Delima ","Pidie","Maluku Utara",0,0,0,0,0
"527","Kec. Peukan Baro ","Pidie","Maluku Utara",0,0,0,0,0
"528","Kec. Kembang Tanjung ","Pidie","Maluku Utara",0,0,0,0,0
"529","Kec. Simpang Tiga ","Pidie","Maluku Utara",0,0,0,0,0
"530","Kec. Muara Tiga ","Pidie","Maluku Utara",0,0,0,0,0
"531","Kec. Mutiara Timur ","Pidie","Maluku Utara",0,0,0,0,0
"532","Kec. Keumala ","Pidie","Maluku Utara",0,0,0,0,0
"533","Kec. Linge ","Aceh Tengah","Maluku",0,0,0,0,0
"534","Kec. Bintang ","Aceh Tengah","Maluku",0,0,0,0,0
"535","Kec. Laut Tawar ","Aceh Tengah","Maluku",0,0,0,0,0
"536","Kec. Jagong Jeget ","Aceh Tengah","Maluku",0,0,0,0,0
"537","Kec. Pintu Rime Gayo ","Bener Meriah","Maluku Utara",0,0,0,0,0
"538","Kec. Wih Pesam ","Bener Meriah","Maluku Utara",0,0,0,0,0
"539","Kec. Syiah Utama ","Bener Meriah","Maluku Utara",0,0,0,0,0
"540","Kec. Bener Kelipah ","Bener Meriah","Maluku Utara",0,0,0,0,0
"541","Kec. Mesidah ","Bener Meriah","Maluku Utara",0,0,0,0,0
"542","Kec. Gajah Putih ","Bener Meriah","Maluku Utara",0,0,0,0,0
"543","Kec. Panga ","Aceh Jaya","Maluku",0,0,0,0,0
"544","Kec. Indra Jaya ","Aceh Jaya","Maluku",0,0,0,0,0
"545","Kec. Darul Hikmah ","Aceh Jaya","Maluku",0,0,0,0,0
"546","Kec. Pasie Raya ","Aceh Jaya","Maluku",0,0,0,0,0
"547","Kec. Babahrot ","Aceh Barat Daya","Maluku",0,0,0,0,0
"548","Kec. Setia ","Aceh Barat Daya","Maluku",0,0,0,0,0
"549","Kec. Jeumpa ","Aceh Barat Daya","Maluku",0,0,0,0,0
"550","Kec. Blangkejeren ","Gayo Lues","Maluku Utara",0,0,0,0,0
"551","Kec. Kutapanjang ","Gayo Lues","Maluku Utara",0,0,0,0,0
"552","Kec. Pining ","Gayo Lues","Maluku Utara",0,0,0,0,0
"553","Kec. Blangjerango ","Gayo Lues","Maluku Utara",0,0,0,0,0
"554","Kec. Pantan Cuaca ","Gayo Lues","Maluku Utara",0,0,0,0,0
"555","Kec. Pulau Banyak ","Aceh Singkil","Maluku",0,0,0,0,0
"556","Kec. Singkil ","Aceh Singkil","Maluku",0,0,0,0,0
"557","Kec. Suro Makmur ","Aceh Singkil","Maluku",0,0,0,0,0
"558","Kec. Kuta Baharu ","Aceh Singkil","Maluku",0,0,0,0,0
"559","Kec. Pulau Banyak Barat ","Aceh Singkil","Maluku",0,0,0,0,0
"560","Kec. Karang Baru ","Aceh Tamiang","Maluku",0,0,0,0,0
"561","Kec. Rantau ","Aceh Tamiang","Maluku",0,0,0,0,0
"562","Kec. Banda Mulya ","Aceh Tamiang","Maluku",0,0,0,0,0
"563","Kec. Bandar Pusaka ","Aceh Tamiang","Maluku",0,0,0,0,0
"564","Kec. Sekerak ","Aceh Tamiang","Maluku",0,0,0,0,0
"565","Kec. Beutong ","Nagan Raya","Maluku Utara",0,0,0,0,0
"566","Kec. Seunagan Timur ","Nagan Raya","Maluku Utara",0,0,0,0,0
"567","Kec. Tadu Raya ","Nagan Raya","Maluku Utara",0,0,0,0,0
"568","Kec. Suka Makmue ","Nagan Raya","Maluku Utara",0,0,0,0,0
"569","Kec. Salang ","Simeulue","Maluku Utara",0,0,0,0,0
"570","Kec. Teupah Tengah ","Simeulue","Maluku Utara",0,0,0,0,0
"571","Kec. Simeulue Cut ","Simeulue","Maluku Utara",0,0,0,0,0
"572","Kec. Samatiga ","Aceh Barat","Maluku",0,0,0,0,0
"573","Kec. Woyla ","Aceh Barat","Maluku",0,0,0,0,0
"574","Kec. Kaway XVI ","Aceh Barat","Maluku",0,0,0,0,0
"575","Kec. Sungai Mas ","Aceh Barat","Maluku",0,0,0,0,0
"576","Kec. Arongan Lambalek ","Aceh Barat","Maluku",0,0,0,0,0
"577","Kec. Woyla Barat ","Aceh Barat","Maluku",0,0,0,0,0
"578","Kec. Woyla Timur ","Aceh Barat","Maluku",0,0,0,0,0
"579","Kec. Meurah Dua ","Pidie Jaya","Maluku Utara",0,0,0,0,0
"580","Kec. Trienggadeng ","Pidie Jaya","Maluku Utara",0,0,0,0,0
"581","Kec. Syiah Kuala ","Banda Aceh","Maluku Utara",0,0,0,0,0
"582","Kec. Lueng Bata ","Banda Aceh","Maluku Utara",0,0,0,0,0
"583","Kec. Gunung Meriah ","Deli Serdang","Sumatera Barat",0,0,0,0,0
"584","Kec. Sinembah Tnjng Muda Hulu ","Deli Serdang","Sumatera Barat",0,0,0,0,0
"585","Kec. Sibiru-biru ","Deli Serdang","Sumatera Barat",0,0,0,0,0
"586","Kec. Labuhan Deli ","Deli Serdang","Sumatera Barat",0,0,0,0,0
"587","Kec. Bilah Hulu ","Labuhan Batu","0",0,0,0,0,0
"588","Kec. Pangkatan ","Labuhan Batu","0",0,0,0,0,0
"589","Kec. Rantau Selatan ","Labuhan Batu","0",0,0,0,0,0
"590","Kec. Parmonangan ","Tapanuli Utara","Sumatera Selatan",0,0,0,0,0
"591","Kec. Pahae Jae ","Tapanuli Utara","Sumatera Selatan",0,0,0,0,0
"592","Kec. Pahae Julu ","Tapanuli Utara","Sumatera Selatan",0,0,0,0,0
"593","Kec. Garoga ","Tapanuli Utara","Sumatera Selatan",0,0,0,0,0
"594","Kec. Sipahutar ","Tapanuli Utara","Sumatera Selatan",0,0,0,0,0
"595","Kec. Pagaran ","Tapanuli Utara","Sumatera Selatan",0,0,0,0,0
"596","Kec. Muara ","Tapanuli Utara","Sumatera Selatan",0,0,0,0,0
"597","Kec. Purbatua ","Tapanuli Utara","Sumatera Selatan",0,0,0,0,0
"598","Kec. Simangumban ","Tapanuli Utara","Sumatera Selatan",0,0,0,0,0
"599","Kec. Sorkam ","Tapanuli Tengah","Sumatera Selatan",0,0,0,0,0
"600","Kec. Barus ","Tapanuli Tengah","Sumatera Selatan",0,0,0,0,0
"601","Kec. Sosor Gadong ","Tapanuli Tengah","Sumatera Selatan",0,0,0,0,0
"602","Kec. Badiri ","Tapanuli Tengah","Sumatera Selatan",0,0,0,0,0
"603","Kec. Sirandorung ","Tapanuli Tengah","Sumatera Selatan",0,0,0,0,0
"604","Kec. Pinang Sori ","Tapanuli Tengah","Sumatera Selatan",0,0,0,0,0
"605","Kec. Sarudik ","Tapanuli Tengah","Sumatera Selatan",0,0,0,0,0
"606","Kec. Salak ","Pakpak Bharat","Sumatera Barat",0,0,0,0,0
"607","Kec. Kerajaan ","Pakpak Bharat","Sumatera Barat",0,0,0,0,0
"608","Kec. Sitelutali Urang Jehe ","Pakpak Bharat","Sumatera Barat",0,0,0,0,0
"609","Kec. Tinada ","Pakpak Bharat","Sumatera Barat",0,0,0,0,0
"610","Kec. Sitelu Tali Urang Julu ","Pakpak Bharat","Sumatera Barat",0,0,0,0,0
"611","Kec. Parlilitan ","Humbang Hasudutan","0",0,0,0,0,0
"612","Kec. Pollung ","Humbang Hasudutan","0",0,0,0,0,0
"613","Kec. Bakti Raja ","Humbang Hasudutan","0",0,0,0,0,0
"614","Kec. Sijamapolang ","Humbang Hasudutan","0",0,0,0,0,0
"615","Kec. Tarabintang ","Humbang Hasudutan","0",0,0,0,0,0
"616","Kec. Laubaleng ","Karo","Sumatera Barat",0,0,0,0,0
"617","Kec. Tigabinanga ","Karo","Sumatera Barat",0,0,0,0,0
"618","Kec. Juhar ","Karo","Sumatera Barat",0,0,0,0,0
"619","Kec. Munte ","Karo","Sumatera Barat",0,0,0,0,0
"620","Kec. Kutabuluh ","Karo","Sumatera Barat",0,0,0,0,0
"621","Kec. Simpangempat ","Karo","Sumatera Barat",0,0,0,0,0
"622","Kec. ","Karo","Sumatera Barat",0,0,0,0,0
"623","Kec. Tigapanah ","Karo","Sumatera Barat",0,0,0,0,0
"624","Kec. Tiganderket ","Karo","Sumatera Barat",0,0,0,0,0
"625","Kec. Dolok Pardamean ","Simalungun","Sumatera Selatan",0,0,0,0,0
"626","Kec. Sidamanik ","Simalungun","Sumatera Selatan",0,0,0,0,0
"627","Kec. Dolok Panribuan ","Simalungun","Sumatera Selatan",0,0,0,0,0
"628","Kec. Panei ","Simalungun","Sumatera Selatan",0,0,0,0,0
"629","Kec. Dolok Silau ","Simalungun","Sumatera Selatan",0,0,0,0,0
"630","Kec. Silau Kahean ","Simalungun","Sumatera Selatan",0,0,0,0,0
"631","Kec. Raya Kahean ","Simalungun","Sumatera Selatan",0,0,0,0,0
"632","Kec. Pematang Bandar ","Simalungun","Sumatera Selatan",0,0,0,0,0
"633","Kec. Bandar ","Simalungun","Sumatera Selatan",0,0,0,0,0
"634","Kec. Bosar Maligas ","Simalungun","Sumatera Selatan",0,0,0,0,0
"635","Kec. Ujung Padang ","Simalungun","Sumatera Selatan",0,0,0,0,0
"636","Kec. Bandar Huluan ","Simalungun","Sumatera Selatan",0,0,0,0,0
"637","Kec. Jawa Maraja Bah Jambi ","Simalungun","Sumatera Selatan",0,0,0,0,0
"638","Kec. Idanogawo ","Nias","Sumatera Barat",0,0,0,0,0
"639","Kec. Hiliduho ","Nias","Sumatera Barat",0,0,0,0,0
"640","Kec. Bawolato ","Nias","Sumatera Barat",0,0,0,0,0
"641","Kec. Mau ","Nias","Sumatera Barat",0,0,0,0,0
"642","Kec. Hiliserangkai ","Nias","Sumatera Barat",0,0,0,0,0
"643","Kec. Botomuzoi ","Nias","Sumatera Barat",0,0,0,0,0
"644","Kec. Medang Deras ","Batubara","0",0,0,0,0,0
"645","Kec. Air Putih ","Batubara","0",0,0,0,0,0
"646","Kec. Talawi ","Batubara","0",0,0,0,0,0
"647","Kec. Padang Bolak Julu ","Padang Lawas utara","0",0,0,0,0,0
"648","Kec. Padang Bolak ","Padang Lawas utara","0",0,0,0,0,0
"649","Kec. Halongonan ","Padang Lawas utara","0",0,0,0,0,0
"650","Kec. Dolok Sigompulon ","Padang Lawas utara","0",0,0,0,0,0
"651","Kec. Portibi ","Padang Lawas utara","0",0,0,0,0,0
"652","Kec. Batang Onang ","Padang Lawas utara","0",0,0,0,0,0
"653","Kec. Parbuluan ","Dairi","Sulawesi Utara",0,0,0,0,0
"654","Kec. Siempat Nempu ","Dairi","Sulawesi Utara",0,0,0,0,0
"655","Kec. Silima Pungga-Pungga ","Dairi","Sulawesi Utara",0,0,0,0,0
"656","Kec. Siempat Nempu Hilir ","Dairi","Sulawesi Utara",0,0,0,0,0
"657","Kec. Tanah Pinem ","Dairi","Sulawesi Utara",0,0,0,0,0
"658","Kec. Lae Parira ","Dairi","Sulawesi Utara",0,0,0,0,0
"659","Kec. Sitinjo ","Dairi","Sulawesi Utara",0,0,0,0,0
"660","Kec. Silahi Sabungan ","Dairi","Sulawesi Utara",0,0,0,0,0
"661","Kec. Habinsaran ","Toba Samosir","Sumatera Selatan",0,0,0,0,0
"662","Kec. Silaen ","Toba Samosir","Sumatera Selatan",0,0,0,0,0
"663","Kec. Lumban Julu ","Toba Samosir","Sumatera Selatan",0,0,0,0,0
"664","Kec. Uluan ","Toba Samosir","Sumatera Selatan",0,0,0,0,0
"665","Kec. Ajibata ","Toba Samosir","Sumatera Selatan",0,0,0,0,0
"666","Kec. Borbor ","Toba Samosir","Sumatera Selatan",0,0,0,0,0
"667","Kec. Siantar Narumonda ","Toba Samosir","Sumatera Selatan",0,0,0,0,0
"668","Kec. Parmaksian ","Toba Samosir","Sumatera Selatan",0,0,0,0,0
"669","Kec. Tuhemberua ","Nias Utara","Sumatera Barat",0,0,0,0,0
"670","Kec. Lotu ","Nias Utara","Sumatera Barat",0,0,0,0,0
"671","Kec. Sawo ","Nias Utara","Sumatera Barat",0,0,0,0,0
"672","Kec. Alasa ","Nias Utara","Sumatera Barat",0,0,0,0,0
"673","Kec. Namohalu Esiwa ","Nias Utara","Sumatera Barat",0,0,0,0,0
"674","Kec. Alasa Talumuzoi ","Nias Utara","Sumatera Barat",0,0,0,0,0
"675","Kec. Tugala Oyo ","Nias Utara","Sumatera Barat",0,0,0,0,0
"676","Kec. Lahewa ","Nias Utara","Sumatera Barat",0,0,0,0,0
"677","Kec. Afulu ","Nias Utara","Sumatera Barat",0,0,0,0,0
"678","Kec. Lahewa Timur ","Nias Utara","Sumatera Barat",0,0,0,0,0
"679","Kec. Medan Maimun ","Medan","Sumatera Barat",0,0,0,0,0
"680","Kec. Medan ","Medan","Sumatera Barat",0,0,0,0,0
"681","Kec. Batahan ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"682","Kec. Batang Natal ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"683","Kec. ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"684","Kec. Muara Sipongi ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"685","Kec. Natal ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"686","Kec. Muara Batang Gadis ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"687","Kec. Panyabungan Utara ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"688","Kec. Panyabungan Timur ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"689","Kec. Panyabungan Selatan ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"690","Kec. Lingga Bayu ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"691","Kec. Ranto Baek ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"692","Kec. Huta Bargot ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"693","Kec. Naga Juang ","Mandailing Natal","Sumatera Barat",0,0,0,0,0
"694","Kec. Sosa ","Padang Lawas","Sumatera Barat",0,0,0,0,0
"695","Kec. Ulu Barumun ","Padang Lawas","Sumatera Barat",0,0,0,0,0
"696","Kec. Sosopan ","Padang Lawas","Sumatera Barat",0,0,0,0,0
"697","Kec. Barumun Selatan ","Padang Lawas","Sumatera Barat",0,0,0,0,0
"698","Kec. Sihapas Barumun ","Padang Lawas","Sumatera Barat",0,0,0,0,0
"699","Kec. Na. IX-X ","Labuhan Batu Utara","0",0,0,0,0,0
"700","Kec. Aek Natas ","Labuhan Batu Utara","0",0,0,0,0,0
"701","Kec. Kualuh Hilir ","Labuhan Batu Utara","0",0,0,0,0,0
"702","Kec. Kualuh Leidong ","Labuhan Batu Utara","0",0,0,0,0,0
"703","Kec. Sungai Kanan ","Labuhan Batu Selatan","0",0,0,0,0,0
"704","Kec. Kampung Rakyat ","Labuhan Batu Selatan","0",0,0,0,0,0
"705","Kec. Lolofitu Moi ","Nias Barat","Sumatera Barat",0,0,0,0,0
"706","Kec. Sirombu ","Nias Barat","Sumatera Barat",0,0,0,0,0
"707","Kec. Lahomi ","Nias Barat","Sumatera Barat",0,0,0,0,0
"708","Kec. Ulu Moro o ","Nias Barat","Sumatera Barat",0,0,0,0,0
